muni,Muni Zoned %_single_family,TRACT CODE,Cleaned Tract Code,Block Group of parcel_data_aggregated_by_block_group,N,percent_sf_residences,Row %(Apartments with Four or more units),N(Apartments with Four or more units),Row %(Chapter 61 or 61A or 61B Property),N(Chapter 61 or 61A or 61B Property),Row %(Commercial),N(Commercial),Row %(Commercial Vacant),N(Commercial Vacant),Row %(Condominium),N(Condominium),Row %(Federal State or Municipal),N(Federal State or Municipal),Row %(Group Quarters),N(Group Quarters),Row %(Industrial),N(Industrial),Row %(Industrial Vacant),N(Industrial Vacant),Row %(Institutional or Exempt),N(Institutional or Exempt),Row %(Institutional or Exempt Vacant),N(Institutional or Exempt Vacant),Row %(Mixed Use),N(Mixed Use),Row %(Municipal Vacant),N(Municipal Vacant),Row %(Open Space),N(Open Space),Row %(Other Agricultural or Recreational),N(Other Agricultural or Recreational),Row %(Residential Other),N(Residential Other),Row %(Residential Vacant),N(Residential Vacant),Row %(Single Family Residence),N(Single Family Residence),Row %(Tax Exempt Other),N(Tax Exempt Other),Row %(Two or Three Family Residences),N(Two or Three Family Residences),Row %(Unknown),N(Unknown),EJ,Ej Crit De,recoded_ej_criteria,Ej Criteri,Geographic,Geographic 1,Block Group of EJ_POLY,Geoid,Census Tract,Limitedeng,Medianhhi,Minority P,Municipali,Split For,Bg Mhhi,Bg Mhhi Is,Bg Mhhi Pc,Ej Crite 1,Geometry,Limenghh,Limenghhpc,Muni Mhhi,Munimhhi P,Nonhispwhi,Pct Minori,Shape Area,Shape Len,Total Pop,Totalhh
Braintree,0,419800,419800,1,446,84.97536946,0.67%,3,0.00%,0,2.02%,9,0.22%,1,0.90%,4,0.45%,2,0.22%,1,4.26%,19,0.00%,0,0.22%,1,0.00%,0,1.12%,5,0.22%,1,0.00%,0,0.00%,0,0.45%,2,0.00%,0,77.35%,345,0.00%,0,11.66%,52,0.22%,1,Yes,Minority,Minority,M,"Block Group 1, Census Tract 4198, Norfolk County, Massachusetts",Block Group 1,1,2.50E+11,419800,,,M,Braintree,N,97083,0,115.047699,1,Polygon,0,0,101544,120.3341827,1306,26.91662003,2659224.631,10050.5525,1787,553
Braintree,0,419800,419800,2,347,55.11111111,3.17%,11,0.00%,0,18.73%,65,0.58%,2,0.58%,2,1.73%,6,0.29%,1,1.73%,6,0.00%,0,2.59%,9,0.00%,0,6.92%,24,1.15%,4,0.00%,0,0.00%,0,1.15%,4,0.00%,0,35.73%,124,0.29%,1,24.21%,84,1.15%,4,Yes,Minority and income,Minority and income,MI,"Block Group 2, Census Tract 4198, Norfolk County, Massachusetts",Block Group 2,2,2.50E+11,419800,,I,M,Braintree,N,47976,0,56.85370636,2,Polygon,31,5.615942,101544,120.3341827,781,40.1532567,1175458.719,6265.039928,1305,552
,,419800,419800,3,452,90.64039409,0.66%,3,0.00%,0,5.75%,26,0.00%,0,0.22%,1,0.22%,1,0.00%,0,1.99%,9,0.22%,1,0.22%,1,0.00%,0,0.66%,3,0.66%,3,0.00%,0,0.00%,0,0.44%,2,0.44%,2,81.42%,368,0.00%,0,7.08%,32,0.00%,0,No,,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,
Randolph,97.78132849,420101,420101,1,278,87.41007194,0.00%,0,0.00%,0,0.00%,0,0.00%,0,6.83%,19,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,87.41%,243,0.00%,0,5.76%,16,0.00%,0,Yes,Minority,Minority,M,"Block Group 1, Census Tract 4201.01, Norfolk County, Massachusetts",Block Group 1,1,2.50E+11,420101,,,M,Randolph,N,123052,0,145.8221283,1,Polygon,12,5.10638285,87803,104.0504837,261,73.17574512,371007.1235,2581.302295,973,235
Randolph,97.78132849,420101,420101,2,547,82.68156425,1.28%,7,0.00%,0,0.91%,5,0.37%,2,6.03%,33,0.18%,1,0.00%,0,0.00%,0,0.00%,0,0.18%,1,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.18%,1,81.17%,444,0.00%,0,9.69%,53,0.00%,0,Yes,Minority,Minority,M,"Block Group 2, Census Tract 4201.01, Norfolk County, Massachusetts",Block Group 2,2,2.50E+11,420101,,,M,Randolph,N,95926,0,113.6765976,1,Polygon,106,11.42241383,87803,104.0504837,620,76.02474865,1053214.612,4778.486292,2586,928
Randolph,97.78132849,420101,420101,3,350,93.47181009,0.86%,3,0.00%,0,1.43%,5,0.00%,0,1.14%,4,0.00%,0,0.00%,0,0.86%,3,0.00%,0,0.86%,3,0.00%,0,0.00%,0,0.29%,1,0.00%,0,0.00%,0,0.86%,3,0.00%,0,90.00%,315,0.29%,1,3.43%,12,0.00%,0,Yes,Minority,Minority,M,"Block Group 3, Census Tract 4201.01, Norfolk County, Massachusetts",Block Group 3,3,2.50E+11,420101,,,M,Randolph,N,94949,0,112.5188141,1,Polygon,0,0,87803,104.0504837,389,65.84723442,2105830.718,7921.689607,1139,570
Randolph,97.78132849,420102,420102,1,639,91.48580968,0.47%,3,0.00%,0,3.13%,20,0.00%,0,3.29%,21,0.16%,1,0.00%,0,1.72%,11,0.00%,0,0.78%,5,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.31%,2,0.31%,2,85.76%,548,0.00%,0,3.91%,25,0.16%,1,Yes,Minority,Minority,M,"Block Group 1, Census Tract 4201.02, Norfolk County, Massachusetts",Block Group 1,1,2.50E+11,420102,,,M,Randolph,N,73427,0,87.01428223,1,Polygon,58,12.52699757,87803,104.0504837,747,70.32181168,1311521.747,5023.352278,2517,463
Randolph,97.78132849,420102,420102,2,438,91.33489461,0.23%,1,0.00%,0,1.37%,6,0.00%,0,1.14%,5,0.23%,1,0.00%,0,0.00%,0,0.00%,0,0.46%,2,0.23%,1,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.23%,1,0.23%,1,89.04%,390,0.00%,0,6.85%,30,0.00%,0,Yes,Minority,Minority,M,"Block Group 2, Census Tract 4201.02, Norfolk County, Massachusetts",Block Group 2,2,2.50E+11,420102,,,M,Randolph,N,88048,0,104.3408203,1,Polygon,75,7.64525986,87803,104.0504837,523,67.41433022,1737518.829,6148.422897,1605,981
Randolph,97.78132849,420201,420201,1,292,95.13888889,0.00%,0,0.00%,0,0.34%,1,0.00%,0,3.42%,10,0.34%,1,0.00%,0,0.00%,0,0.00%,0,0.34%,1,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.34%,1,93.84%,274,0.00%,0,1.37%,4,0.00%,0,Yes,Minority,Minority,M,"Block Group 1, Census Tract 4202.01, Norfolk County, Massachusetts",Block Group 1,1,2.50E+11,420201,,,M,Randolph,N,140542,0,166.5485535,1,Polygon,19,7.22433472,87803,104.0504837,259,69.98841251,612947.7003,3622.04902,863,263
Randolph,97.78132849,420201,420201,2,636,80.16,0.31%,2,0.00%,0,0.31%,2,0.00%,0,13.68%,87,0.16%,1,0.00%,0,0.00%,0,0.00%,0,0.47%,3,0.00%,0,0.00%,0,0.16%,1,0.00%,0,0.00%,0,0.00%,0,0.63%,4,78.77%,501,0.00%,0,5.50%,35,0.00%,0,Yes,Minority,Minority,M,"Block Group 2, Census Tract 4202.01, Norfolk County, Massachusetts",Block Group 2,2,2.50E+11,420201,,,M,Randolph,N,69239,0,82.05131531,1,Polygon,68,8.45771122,87803,104.0504837,715,73.64541098,1505530.182,5196.515638,2713,804
Randolph,97.78132849,420202,420202,1,494,93.79014989,0.81%,4,0.00%,0,4.05%,20,0.00%,0,1.21%,6,0.20%,1,0.00%,0,0.00%,0,0.00%,0,0.40%,2,0.00%,0,0.00%,0,0.20%,1,0.00%,0,0.00%,0,0.61%,3,0.61%,3,88.66%,438,0.00%,0,3.24%,16,0.00%,0,Yes,Minority,Minority,M,"Block Group 1, Census Tract 4202.02, Norfolk County, Massachusetts",Block Group 1,1,2.50E+11,420202,,,M,Randolph,N,105089,0,124.5351639,1,Polygon,82,15.61904716,87803,104.0504837,429,76.83585313,727081.8432,4226.206076,1852,525
Randolph,97.78132849,420202,420202,2,257,87.65957447,0.39%,1,0.00%,0,1.95%,5,0.00%,0,4.67%,12,0.00%,0,0.00%,0,6.61%,17,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,80.16%,206,0.00%,0,6.23%,16,0.00%,0,Yes,Minority,Minority,M,"Block Group 2, Census Tract 4202.02, Norfolk County, Massachusetts",Block Group 2,2,2.50E+11,420202,,,M,Randolph,N,61040,0,72.33512878,1,Polygon,0,0,87803,104.0504837,514,79.96101365,978098.0631,4051.44939,2565,932
Randolph,97.78132849,420202,420202,3,280,96.02888087,0.36%,1,0.00%,0,0.00%,0,0.36%,1,0.00%,0,0.36%,1,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.36%,1,95.00%,266,0.00%,0,3.57%,10,0.00%,0,Yes,Minority,Minority,M,"Block Group 3, Census Tract 4202.02, Norfolk County, Massachusetts",Block Group 3,3,2.50E+11,420202,,,M,Randolph,N,112375,0,133.1694031,1,Polygon,0,0,87803,104.0504837,419,76.52661064,933149.9994,6501.133478,1785,678
Randolph,97.78132849,420202,420202,5,398,94.28571429,0.00%,0,0.00%,0,2.26%,9,0.50%,2,1.26%,5,0.25%,1,0.00%,0,0.25%,1,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.50%,2,0.00%,0,91.21%,363,0.00%,0,3.77%,15,0.00%,0,Yes,Minority,Minority,M,"Block Group 5, Census Tract 4202.02, Norfolk County, Massachusetts",Block Group 5,5,2.50E+11,420202,,,M,Randolph,N,87404,0,103.577652,1,Polygon,44,11.36950874,87803,104.0504837,374,68.88519135,2012864.298,9283.503575,1202,387
Randolph,97.78132849,420301,420301,1,281,84.46969697,0.36%,1,0.00%,0,4.63%,13,0.00%,0,6.05%,17,0.00%,0,0.00%,0,1.07%,3,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.36%,1,0.00%,0,0.00%,0,0.71%,2,0.00%,0,79.36%,223,0.00%,0,7.47%,21,0.00%,0,Yes,Minority,Minority,M,"Block Group 1, Census Tract 4203.01, Norfolk County, Massachusetts",Block Group 1,1,2.50E+11,420301,,,M,Randolph,N,66419,0,78.70948792,1,Polygon,0,0,87803,104.0504837,292,68.53448276,1986456.162,7163.75063,928,302
Randolph,97.78132849,420301,420301,2,448,85.64705882,0.67%,3,0.00%,0,2.90%,13,0.00%,0,3.35%,15,0.67%,3,0.00%,0,0.00%,0,0.00%,0,0.67%,3,0.00%,0,0.00%,0,0.45%,2,0.00%,0,0.00%,0,0.22%,1,0.22%,1,81.25%,364,0.00%,0,9.38%,42,0.22%,1,Yes,Minority,Minority,M,"Block Group 2, Census Tract 4203.01, Norfolk County, Massachusetts",Block Group 2,2,2.50E+11,420301,,,M,Randolph,N,91639,0,108.5963135,1,Polygon,99,14.8648653,87803,104.0504837,417,75.81206497,869495.9459,5234.168454,1724,666
Randolph,97.78132849,420301,420301,3,618,73.34558824,1.13%,7,0.00%,0,7.61%,47,0.32%,2,9.71%,60,1.29%,8,0.00%,0,0.49%,3,0.00%,0,0.97%,6,0.00%,0,0.32%,2,0.16%,1,0.00%,0,0.00%,0,0.32%,2,0.32%,2,64.56%,399,0.00%,0,12.30%,76,0.49%,3,Yes,Minority,Minority,M,"Block Group 3, Census Tract 4203.01, Norfolk County, Massachusetts",Block Group 3,3,2.50E+11,420301,,,M,Randolph,N,64659,0,76.62380981,1,Polygon,50,4.70809793,87803,104.0504837,789,71.73056252,1408080.376,5043.976481,2791,1062
Randolph,97.78132849,420301,420301,4,579,90.69767442,0.00%,0,0.00%,0,1.04%,6,0.00%,0,4.32%,25,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.86%,5,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.52%,3,1.55%,9,87.56%,507,0.00%,0,4.15%,24,0.00%,0,Yes,Minority,Minority,M,"Block Group 4, Census Tract 4203.01, Norfolk County, Massachusetts",Block Group 4,4,2.50E+11,420301,,,M,Randolph,N,109412,0,129.6581116,1,Polygon,0,0,87803,104.0504837,570,69.2224622,1542399.989,6522.406462,1852,406
Randolph,97.78132849,420302,420302,1,398,88.35978836,0.25%,1,0.00%,0,3.02%,12,0.00%,0,7.79%,31,0.50%,2,0.00%,0,0.50%,2,0.00%,0,1.01%,4,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,83.92%,334,0.00%,0,3.02%,12,0.00%,0,Yes,Minority,Minority,M,"Block Group 1, Census Tract 4203.02, Norfolk County, Massachusetts",Block Group 1,1,2.50E+11,420302,,,M,Randolph,N,137639,0,163.1083679,1,Polygon,65,10.51779938,87803,104.0504837,412,74.83200977,1216075.227,5538.475463,1637,618
Randolph,97.78132849,420302,420302,2,260,77.36625514,1.54%,4,0.00%,0,2.31%,6,0.00%,0,9.62%,25,0.38%,1,0.00%,0,0.00%,0,0.00%,0,1.54%,4,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.38%,1,1.92%,5,72.31%,188,0.00%,0,9.62%,25,0.38%,1,Yes,Minority and income,Minority and income,MI,"Block Group 2, Census Tract 4203.02, Norfolk County, Massachusetts",Block Group 2,2,2.50E+11,420302,,I,M,Randolph,N,50906,0,60.32588577,2,Polygon,0,0,87803,104.0504837,291,73.92473118,787813.5101,3971.108451,1116,247
Randolph,97.78132849,420302,420302,3,358,97.95918367,0.00%,0,0.00%,0,2.23%,8,0.00%,0,0.28%,1,0.00%,0,0.00%,0,0.28%,1,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,1.68%,6,93.85%,336,0.00%,0,1.68%,6,0.00%,0,Yes,Minority,Minority,M,"Block Group 3, Census Tract 4203.02, Norfolk County, Massachusetts",Block Group 3,3,2.50E+11,420302,,,M,Randolph,N,66157,0,78.39900208,1,Polygon,0,0,87803,104.0504837,323,70.14787431,685836.565,4628.40893,1082,259
Randolph,97.78132849,420302,420302,4,710,92.19653179,0.14%,1,0.00%,0,1.55%,11,0.00%,0,2.54%,18,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.14%,1,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.28%,2,0.85%,6,89.86%,638,0.00%,0,4.65%,33,0.00%,0,Yes,Minority,Minority,M,"Block Group 4, Census Tract 4203.02, Norfolk County, Massachusetts",Block Group 4,4,2.50E+11,420302,,,M,Randolph,N,104851,0,124.2531281,1,Polygon,20,3.07692313,87803,104.0504837,647,73.03042935,1685187.619,7430.830865,2399,650
Randolph,97.78132849,420302,420302,5,183,84.21052632,6.01%,11,0.00%,0,9.84%,18,0.00%,0,1.09%,2,2.19%,4,0.00%,0,0.55%,1,0.00%,0,1.09%,2,0.00%,0,0.00%,0,1.09%,2,0.00%,0,0.00%,0,0.00%,0,1.09%,2,69.95%,128,0.00%,0,6.01%,11,1.09%,2,Yes,Minority and income,Minority and income,MI,"Block Group 5, Census Tract 4203.02, Norfolk County, Massachusetts",Block Group 5,5,2.50E+11,420302,,I,M,Randolph,N,48036,0,56.9248085,2,Polygon,107,14.24767017,87803,104.0504837,298,81.9939577,581344.2182,4231.583766,1655,751
Holbrook,0,421100,421100,1,488,90.36458333,1.23%,6,0.00%,0,3.07%,15,2.25%,11,0.20%,1,0.20%,1,0.00%,0,0.61%,3,0.00%,0,0.41%,2,0.00%,0,1.84%,9,2.25%,11,0.00%,0,0.00%,0,1.23%,6,10.45%,51,71.11%,347,0.00%,0,4.92%,24,0.20%,1,Yes,Minority,Minority,M,"Block Group 1, Census Tract 4211, Norfolk County, Massachusetts",Block Group 1,1,2.50E+11,421100,,,M,Holbrook,N,63824,0,75.6342926,1,Polygon,60,8.3565464,79718,94.4693985,983,42.84883721,1453086.076,6162.502601,1720,718
Holbrook,0,421100,421100,2,397,93.11594203,0.00%,0,0.00%,0,0.50%,2,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.25%,1,0.00%,0,0.25%,1,10.83%,43,0.00%,0,0.00%,0,4.28%,17,18.64%,74,64.74%,257,0.00%,0,0.50%,2,0.00%,0,Yes,Minority,Minority,M,"Block Group 2, Census Tract 4211, Norfolk County, Massachusetts",Block Group 2,2,2.50E+11,421100,,,M,Holbrook,N,68354,0,81.00254822,1,Polygon,0,0,79718,94.4693985,445,40.34852547,595331.0964,5046.777814,746,242
Holbrook,0,421100,421100,3,560,93.2160804,0.18%,1,0.00%,0,1.79%,10,0.36%,2,0.36%,2,0.18%,1,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.18%,1,6.43%,36,0.00%,0,0.00%,0,2.32%,13,19.64%,110,66.25%,371,0.18%,1,1.96%,11,0.18%,1,Yes,Minority,Minority,M,"Block Group 3, Census Tract 4211, Norfolk County, Massachusetts",Block Group 3,3,2.50E+11,421100,,,M,Holbrook,N,78605,0,93.15044403,1,Polygon,0,0,79718,94.4693985,806,30.45729077,1437319.635,6105.922964,1159,474
Holbrook,0,421100,421100,4,627,92.35412475,0.32%,2,0.00%,0,2.55%,16,0.64%,4,0.00%,0,0.00%,0,0.00%,0,3.03%,19,2.55%,16,1.59%,10,0.00%,0,0.48%,3,1.91%,12,0.00%,0,0.00%,0,0.48%,3,7.81%,49,73.21%,459,0.00%,0,5.26%,33,0.16%,1,Yes,Minority,Minority,M,"Block Group 4, Census Tract 4211, Norfolk County, Massachusetts",Block Group 4,4,2.50E+11,421100,,,M,Holbrook,N,77173,0,91.45346069,1,Polygon,28,3.45252776,79718,94.4693985,1085,39.21568627,3705378.009,12944.57574,1785,811
Holbrook,0,421200,421200,1,330,87.21804511,2.12%,7,0.00%,0,4.24%,14,0.91%,3,0.00%,0,0.91%,3,0.00%,0,0.61%,2,0.00%,0,0.61%,2,0.00%,0,1.82%,6,0.30%,1,0.00%,0,0.00%,0,1.52%,5,9.70%,32,70.30%,232,0.00%,0,6.67%,22,0.30%,1,Yes,Minority and income,Minority and income,MI,"Block Group 1, Census Tract 4212, Norfolk County, Massachusetts",Block Group 1,1,2.50E+11,421200,,I,M,Holbrook,N,43229,0,51.22829819,2,Polygon,0,0,79718,94.4693985,719,34.39781022,1310705.819,5083.61806,1096,553
Holbrook,0,421200,421200,2,466,97.89719626,0.86%,4,0.00%,0,1.29%,6,0.86%,4,0.00%,0,0.43%,2,0.21%,1,1.07%,5,0.21%,1,0.00%,0,0.00%,0,0.21%,1,0.64%,3,0.00%,0,0.00%,0,0.00%,0,3.22%,15,89.91%,419,0.00%,0,1.07%,5,0.00%,0,Yes,Minority,Minority,M,"Block Group 2, Census Tract 4212, Norfolk County, Massachusetts",Block Group 2,2,2.50E+11,421200,,,M,Holbrook,N,109896,0,130.2316742,1,Polygon,0,0,79718,94.4693985,880,26.66666667,1061379.919,4374.439208,1200,379
Holbrook,0,421200,421200,3,501,93.73549884,0.20%,1,0.00%,0,3.99%,20,1.00%,5,0.40%,2,0.40%,2,0.60%,3,0.20%,1,0.00%,0,1.00%,5,0.00%,0,1.00%,5,2.79%,14,0.00%,0,0.00%,0,1.00%,5,2.99%,15,80.64%,404,0.00%,0,3.79%,19,0.00%,0,Yes,Minority,Minority,M,"Block Group 3, Census Tract 4212, Norfolk County, Massachusetts",Block Group 3,3,2.50E+11,421200,,,M,Holbrook,N,93269,0,110.5279388,1,Polygon,0,0,79718,94.4693985,942,29.70149254,3931355.845,9403.672239,1340,406
Holbrook,0,421200,421200,4,541,93.85964912,1.29%,7,0.00%,0,4.25%,23,0.00%,0,0.00%,0,0.18%,1,0.00%,0,2.59%,14,0.55%,3,1.11%,6,0.00%,0,0.74%,4,1.11%,6,0.00%,0,0.00%,0,0.37%,2,5.18%,28,79.11%,428,0.00%,0,3.51%,19,0.00%,0,Yes,Minority,Minority,M,"Block Group 4, Census Tract 4212, Norfolk County, Massachusetts",Block Group 4,4,2.50E+11,421200,,,M,Holbrook,N,89963,0,106.6101761,1,Polygon,0,0,79718,94.4693985,969,35.18394649,2257734.326,5996.956728,1495,423
,,421200,421200,5,328,96.44268775,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.30%,1,0.00%,0,5.18%,17,0.30%,1,0.00%,0,0.00%,0,0.30%,1,3.66%,12,0.00%,0,0.00%,0,0.61%,2,13.11%,43,74.39%,244,0.00%,0,2.13%,7,0.00%,0,No,,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,
,,422100,422100,1,408,97.73299748,0.25%,1,0.00%,0,0.98%,4,0.25%,1,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.49%,2,0.25%,1,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.49%,2,0.74%,3,95.10%,388,0.00%,0,1.47%,6,0.00%,0,No,,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,
,,422100,422100,2,441,96.75925926,0.23%,1,0.00%,0,0.23%,1,0.00%,0,0.23%,1,0.45%,2,0.23%,1,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.68%,3,0.00%,0,0.00%,0,0.23%,1,0.45%,2,94.78%,418,0.00%,0,2.49%,11,0.00%,0,No,,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,
,,422100,422100,3,640,96.04130809,0.16%,1,0.00%,0,5.47%,35,0.00%,0,0.31%,2,0.63%,4,0.00%,0,0.00%,0,0.00%,0,0.63%,4,0.00%,0,0.00%,0,0.31%,2,0.00%,0,0.00%,0,0.16%,1,2.03%,13,87.19%,558,0.00%,0,2.97%,19,0.16%,1,No,,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,
Weymouth,80.61515388,422100,422100,4,304,87.73234201,3.95%,12,0.00%,0,5.59%,17,0.66%,2,1.32%,4,0.00%,0,0.00%,0,0.66%,2,0.00%,0,2.63%,8,0.00%,0,0.00%,0,0.66%,2,0.00%,0,0.00%,0,0.33%,1,1.32%,4,77.63%,236,0.00%,0,5.26%,16,0.00%,0,Yes,Minority,Minority,M,"Block Group 4, Census Tract 4221, Norfolk County, Massachusetts",Block Group 4,4,2.50E+11,422100,,,M,Weymouth,N,81629,0,96.73401642,1,Polygon,18,5.04201698,85536,101.3639832,762,25.87548638,782272.5466,4772.239568,1028,357
Weymouth,80.61515388,422201,422201,1,105,98.07692308,0.00%,0,0.00%,0,0.00%,0,0.00%,0,1.90%,2,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.95%,1,97.14%,102,0.00%,0,0.00%,0,0.00%,0,Yes,Minority and English isolation,Minority and English isolation,ME,"Block Group 1, Census Tract 4222.01, Norfolk County, Massachusetts",Block Group 1,1,2.50E+11,422201,E,,M,Weymouth,N,117283,0,138.9855957,2,Polygon,75,35.7142868,85536,101.3639832,795,38.51508121,900398.1112,5529.070571,1293,210
,,422201,422201,2,145,98.5915493,1.38%,2,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.69%,1,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,1.38%,2,96.55%,140,0.00%,0,0.00%,0,0.00%,0,No,,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,
,,422202,422202,1,418,100,0.00%,0,0.00%,0,0.48%,2,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.96%,4,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.24%,1,98.33%,411,0.00%,0,0.00%,0,0.00%,0,No,,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,
,,422202,422202,2,289,97.10144928,1.04%,3,0.00%,0,3.11%,9,0.00%,0,0.00%,0,0.00%,0,0.35%,1,0.00%,0,0.00%,0,0.35%,1,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.69%,2,92.73%,268,0.00%,0,1.73%,5,0.00%,0,No,,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,
Weymouth,80.61515388,422202,422202,3,100,75.94936709,1.00%,1,0.00%,0,15.00%,15,1.00%,1,15.00%,15,0.00%,0,0.00%,0,0.00%,0,0.00%,0,1.00%,1,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,3.00%,3,60.00%,60,0.00%,0,3.00%,3,1.00%,1,Yes,Minority,Minority,M,"Block Group 3, Census Tract 4222.02, Norfolk County, Massachusetts",Block Group 3,3,2.50E+11,422202,,,M,Weymouth,N,64158,0,76.03009796,1,Polygon,146,9.21135616,85536,101.3639832,1215,38.57431749,543833.5441,3786.43283,1978,1585
,,422202,422202,4,476,88.78281623,1.89%,9,0.00%,0,5.04%,24,0.21%,1,0.00%,0,0.21%,1,0.00%,0,0.00%,0,0.00%,0,3.15%,15,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.21%,1,2.73%,13,78.15%,372,0.00%,0,7.77%,37,0.63%,3,No,,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,
,,422202,422202,5,387,97.06666667,0.26%,1,0.00%,0,1.03%,4,0.00%,0,0.78%,3,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.78%,3,0.00%,0,0.00%,0,0.52%,2,0.00%,0,0.00%,0,0.00%,0,0.78%,3,94.06%,364,0.00%,0,1.81%,7,0.00%,0,No,,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,
,,422301,422301,1,417,95.33678757,0.48%,2,0.00%,0,4.08%,17,0.00%,0,0.24%,1,0.00%,0,0.24%,1,0.24%,1,0.00%,0,0.96%,4,0.00%,0,0.00%,0,0.24%,1,0.00%,0,0.00%,0,0.24%,1,1.20%,5,88.25%,368,0.24%,1,3.36%,14,0.24%,1,No,,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,
,,422301,422301,2,766,96.7611336,0.13%,1,0.00%,0,1.17%,9,0.00%,0,0.13%,1,0.00%,0,0.00%,0,0.65%,5,0.00%,0,0.65%,5,0.00%,0,0.00%,0,0.39%,3,0.00%,0,0.00%,0,0.13%,1,0.39%,3,93.60%,717,0.00%,0,2.74%,21,0.00%,0,No,,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,
Weymouth,80.61515388,422303,422303,1,12,25,16.67%,2,0.00%,0,0.00%,0,0.00%,0,50.00%,6,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,8.33%,1,0.00%,0,25.00%,3,0.00%,0,0.00%,0,0.00%,0,Yes,Minority,Minority,M,"Block Group 1, Census Tract 4223.03, Norfolk County, Massachusetts",Block Group 1,1,2.50E+11,422303,,,M,Weymouth,N,75029,0,88.91271973,1,Polygon,38,7.86749506,85536,101.3639832,922,30.09855951,345333.5787,3140.490952,1319,483
Weymouth,80.61515388,422303,422303,2,21,5.882352941,52.38%,11,0.00%,0,9.52%,2,0.00%,0,23.81%,5,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,4.76%,1,0.00%,0,0.00%,0,0.00%,0,4.76%,1,4.76%,1,0.00%,0,0.00%,0,0.00%,0,Yes,Minority,Minority,M,"Block Group 2, Census Tract 4223.03, Norfolk County, Massachusetts",Block Group 2,2,2.50E+11,422303,,,M,Weymouth,N,86692,0,102.733902,1,Polygon,128,11.74311924,85536,101.3639832,855,55.60747664,379288.9332,2574.386444,1926,1090
